,Geo_FIPS,YearOfContactDate,TotalPopEst2015_19ACS_x,Age0to17PopEst2015_19ACS_x,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17,UnderAge1PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,Median Age,Total Population,White Population,Black or African American Population,Asian Population,American Indian and Alaska Native Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some Other Race Population,Two or More Races Population,Households,Median Income,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,"1,1,2-Trichloroethane","1,1,2,2-Tetrachloroethane","1,2-Ethanediol (Ethylene Glycol)","1,3-Butadiene","1,4-Dichlorobenzene","1,4-Dioxane (1,4-Diethyleneoxide)","2,2,4-Trimethylpentane",Acetaldehyde,Acrolein,Acrylic Acid,Acrylonitrile,Ammonia,Antimony,Arsenic,Benzene,Cadmium,Carbon Dioxide,Carbon Disulfide,Carbon Monoxide,Carbon Tetrachloride,Chlorine,Chlorobenzene,Chloroethene (vinyl chloride),Chloroform,Chromium,Cobalt,Cresols/Cresylic Acid (Isomers And Mixture),Cyanides,Dibutylphthalate,Ethyl Chloride (Chloroethane),Ethylbenzene,"Ethylene Dichloride (1,2-Dichloroethane)",Ethylene Oxide,"Ethylidene Dichloride (1,1-Dichloroethane)",Formaldehyde,Glycol Ethers,Hexane,Hexavalent Chromium,Hydrochloric Acid,Hydrogen Fluoride (Hydrofluoric Acid),Hydrogen Sulfide,Isophorone,Lead,m-Xylene,Maleic Anhydride,Manganese,Mercury,Methane,Methanol,Methyl Chloride (Chloromethane),"Methyl Chloroform (1,1,1-Trichloroethane)",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),Methyl Methacrylate,Methylene Chloride (Dichloromethane),Naphthalene,Nickel,Nitrogen Oxides,Nitrous Oxide (N2O),o-Xylene,"Particulate Matter < 10 Microns, Filterable","Particulate Matter < 2.5 Microns, Filterable","Particulate Matter, Condensable",Phenol,Phosphorus,Phthalic Anhydride,Polycyclic Organic Matter,Propionaldehyde,Propylene Oxide,Selenium,Styrene,Sulfur Oxides,Sulfuric Acid,Tetrachloroethylene (Perchloroethylene),Toluene,Trichloroethylene,"Vinylidene Chloride (1,1-Dichloroethylene)",Volatile Organic Compounds,Xylenes (Isomers And Mixture),Grand Total,TRACT,Pre1950,Year
514,160800,2017.0,2570.0,307.0,128.0,111.0,22.0,18.2,64.0,117.0,60.0,35.0,6.0,1.0,16.0,31.1,2849.0,2433.0,341.0,0.0,0.0,0.0,72.0,0.0,75.0,1318.0,44167.0,11.3,27.3,74.4,9.7,5.6,69.8,69.4,6.5,33.6,20.9,8.1,34.1,31.1,0.0,0.0,0.001511862714837,0.0,0.0,0.0,0.0,0.001511862714837,0.0,0.0,0.0,0.8109238644127765,0.0,0.0,0.0404558245700688,0.0,40690.06812140283,0.0,19.669464397496583,0.0,0.0,0.0,0.0,0.1103659781831032,0.0,0.0,0.0,0.0,0.0,0.0,0.0058495732994618,0.0,0.029431302690163,0.0,0.267421822676965,0.0,0.6715652442100912,0.0,0.0539689837616166,0.0,0.0,0.0,0.0139072479543976,0.0,0.0,0.0,0.000169031766412,1.612625387902444,0.5694940110643882,0.0039473447517741,0.0,0.0328945395981176,0.0,0.2381975689255412,0.0116991465989236,0.0,34.928500964284666,0.2240576843602711,0.0,4.65889391697296,2.748356183380819,0.6368562955797041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092680328210315,0.0,0.0,0.2084615594515929,0.0,0.0,6.870249143604448,0.1034092971781789,40765.20157947575,160800.0,0.891181,2017.0
515,160800,2017.0,2570.0,307.0,128.0,111.0,22.0,18.2,64.0,117.0,60.0,35.0,6.0,1.0,16.0,31.1,2849.0,2433.0,341.0,0.0,0.0,0.0,72.0,0.0,75.0,1318.0,44167.0,11.3,27.3,74.4,9.7,5.6,69.8,69.4,6.5,33.6,20.9,8.1,34.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8798983407205555,0.0,0.0,0.0417716061539935,0.0,43716.38963588526,0.0,21.30788032210719,0.0,0.0,0.0,0.0,0.003023725429674,0.0,0.0,0.0,0.0,0.0,0.0,0.0058495732994618,0.0,0.0020066797288747,0.0,0.2725221382794486,0.0,0.7860360581493587,0.0,0.0569999534437795,0.0,0.0,0.0,0.0128303515104161,0.0,0.0,0.0,0.0001953134250259,1.6359407073080388,0.0254508964085048,0.0039473447517741,0.0,0.0368418843498917,0.0,0.0211660780077184,0.0,0.0,39.08492247652224,0.2545359932482688,0.0,4.685631751489783,3.186744734995567,0.7418492412937427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283225980766133,0.0,0.0,0.1952215999819814,0.0,0.0,6.228953132965993,0.1318203736038836,43796.61999876051,160800.0,0.891181,2017.0
516,160900,2017.0,3011.0,217.0,66.0,57.0,14.0,7.6,23.0,38.0,15.0,8.0,10.0,1.0,1.0,28.7,3370.0,3063.0,174.0,118.0,0.0,0.0,59.0,0.0,15.0,1692.0,53050.0,9.7,22.5,71.8,9.3,4.4,69.1,67.1,4.9,36.8,17.0,6.3,29.4,26.9,0.0,0.0,0.001451477912023,0.0,0.0,0.0,0.0,0.001451477912023,0.0,0.0,0.0,0.930112649210418,0.0,0.0,0.0504219722911979,0.0,46896.05689703266,0.0,24.124759502637215,0.0,0.0,0.0,0.0,0.1059578875776839,0.0,0.0,0.0,0.0,0.0,0.0,0.0083143198910283,0.0,0.0317681136845735,0.0,0.3601066471972354,0.0,0.7729411780479001,0.0,0.0632809020640497,0.0,0.0,0.0,0.0124069766213513,0.0,0.0,0.0,0.0002008928649931,2.0728901905037653,0.6093668629338042,0.0034865438399196,0.0,0.0290545319993303,0.0,0.24652380878354,0.0166286397820567,0.0,38.72176144384123,0.2573466360347797,0.0,4.750597817437909,2.78432825519926,0.8128214370577744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736378012648942,0.0,0.0,0.2046018510471976,0.0,0.0,8.087818356311121,0.0974601419370724,46981.95113555993,160900.0,0.599893,2017.0
517,160900,2017.0,3011.0,217.0,66.0,57.0,14.0,7.6,23.0,38.0,15.0,8.0,10.0,1.0,1.0,28.7,3370.0,3063.0,174.0,118.0,0.0,0.0,59.0,0.0,15.0,1692.0,53050.0,9.7,22.5,71.8,9.3,4.4,69.1,67.1,4.9,36.8,17.0,6.3,29.4,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99846414008072,0.0,0.0,0.0515841535711711,0.0,49989.850035409094,0.0,25.84334351022232,0.0,0.0,0.0,0.0,0.0029029558240461,0.0,0.0,0.0,0.0,0.0,0.0,0.0083143198910283,0.0,0.0021660077512209,0.0,0.365772962402436,0.0,0.8889479858336765,0.0,0.0680014668147106,0.0,0.0,0.0,0.0114496635474649,0.0,0.0,0.0,0.0002342455104349,2.0991799529710033,0.0247361463401574,0.0034865438399196,0.0,0.03254107583925,0.0,0.0203206907683229,0.0,0.0,43.20652510173828,0.2882924038137432,0.0,4.791721211363126,3.189601391523075,0.9248809929652848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546664845574048,0.0,0.0,0.175277373887433,0.0,0.0,7.406780575918103,0.1212597119041015,50081.130486477974,160900.0,0.599893,2017.0
518,170200,2017.0,3725.0,84.0,68.0,60.0,17.0,11.8,27.0,41.0,19.0,0.0,12.0,1.0,8.0,28.2,3557.0,3300.0,76.0,40.0,25.0,0.0,73.0,44.0,72.0,1951.0,48113.0,10.2,21.1,68.9,9.3,4.1,67.6,65.2,4.8,36.3,18.0,5.7,28.7,27.6,0.0,0.0,0.0035188631387379,0.0,0.0,0.0,0.0,0.0035188631387379,0.0,0.0,0.0,0.8760292408171542,0.0,0.0,0.0708755381002355,0.0,44402.29332593684,0.0,23.87004170729684,0.0,0.0,0.0,0.0,0.2568770091278725,0.0,0.0,0.0288432087573496,0.0,0.0,0.0,0.0050262335182884,0.0,0.0317025466065868,0.0,0.270329207565357,0.0,0.8203245462501435,0.0,0.0657664403490093,0.0,0.0,0.0,0.0147630484171278,0.0,0.0,0.0,0.0001835283490492,1.5894404461509324,0.6749755081211968,0.004169788748526,0.0,0.0347482395710504,0.0,0.3681746748932204,0.0272024830544603,0.0,42.99159200643023,0.2464863687049925,0.0,5.031853129626483,2.8215717792296697,0.8498380414218235,0.0319613934878738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428740857958244,0.0,0.0,0.2467868879756118,0.0,0.0,7.95458768712498,0.1155315354846461,44492.54291997409,170200.0,0.729663,2017.0
519,170200,2017.0,3725.0,84.0,68.0,60.0,17.0,11.8,27.0,41.0,19.0,0.0,12.0,1.0,8.0,28.2,3557.0,3300.0,76.0,40.0,25.0,0.0,73.0,44.0,72.0,1951.0,48113.0,10.2,21.1,68.9,9.3,4.1,67.6,65.2,4.8,36.3,18.0,5.7,28.7,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016292072161313,0.0,0.0,0.0722654676830775,0.0,49405.04770368339,0.0,26.302820949423072,0.0,0.0,0.0,0.0,0.0070377262774759,0.0,0.0,0.0288432087573496,0.0,0.0,0.0,0.0050262335182884,0.0,0.0021615372686309,0.0,0.2775681371265085,0.0,1.044802975163633,0.0,0.0633715858476465,0.0,0.0,0.0,0.0135806510340701,0.0,0.0,0.0,0.000208811213854,1.602840975158736,0.0576620993722828,0.004169788748526,0.0,0.0389180283195765,0.0,0.0492640839423317,0.0171500160178835,0.0,48.12273590976641,0.3027735389793524,0.0,5.115338974914118,3.330188131445798,1.026531736234748,0.0319613934878738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985342412694093,0.0,0.0,0.2260591495649296,0.0,0.0,7.0444739646734815,0.1470400754380435,49501.98413331763,170200.0,0.729663,2017.0
520,170600,2017.0,1718.0,151.0,43.0,34.0,4.0,2.8,38.0,75.0,28.0,5.0,11.0,4.0,12.0,32.6,1734.0,1626.0,63.0,11.0,3.0,0.0,121.0,4.0,27.0,869.0,48785.0,12.2,27.0,74.2,9.6,5.6,69.6,68.7,6.5,34.2,21.2,8.0,34.1,30.3,0.0,0.0,0.0019307136767857,0.0,0.0,0.0,0.0,0.0019307136767857,0.0,0.0,0.0,0.7424860241691664,0.0,0.0,0.0366336407631306,0.0,37074.46950985211,0.0,17.336295846954982,0.0,0.0,0.0,0.0,0.1409420984053628,0.0,0.0,0.0,0.0,0.0,0.0,0.0044866102694184,0.0,0.0,0.0,0.2232994836055431,0.0,0.622245405410701,0.0,0.050925335106237,0.0,0.0,0.0,0.0164830370041349,0.0,0.0,0.0,0.0001543275645995,1.3592636131489482,0.5726894570661247,0.0047088378517534,0.0,0.0392403154312786,0.0,0.2599930997328645,0.0089732205388368,0.0,33.7837635024662,0.2108033451969448,0.0,4.922845564699407,2.8677585671575416,0.5409809181589851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735222760811018,0.0,0.0,0.2289354262551766,0.0,0.0,6.40990493624054,0.1183066421949658,37145.54901281094,170600.0,0.847349,2017.0
521,170600,2017.0,1718.0,151.0,43.0,34.0,4.0,2.8,38.0,75.0,28.0,5.0,11.0,4.0,12.0,32.6,1734.0,1626.0,63.0,11.0,3.0,0.0,121.0,4.0,27.0,869.0,48785.0,12.2,27.0,74.2,9.6,5.6,69.6,68.7,6.5,34.2,21.2,8.0,34.1,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8288369178575422,0.0,0.0,0.0382032533803818,0.0,40595.287237402204,0.0,19.156610354931725,0.0,0.0,0.0,0.0,0.0038614273535715,0.0,0.0,0.0,0.0,0.0,0.0,0.0044866102694184,0.0,0.0,0.0,0.2294455344003604,0.0,0.7579426344828958,0.0,0.0519546383494208,0.0,0.0,0.0,0.0152036685406122,0.0,0.0,0.0,0.0001756770377448,1.38187259308988,0.0320283262074961,0.0047088378517534,0.0,0.043949153283032,0.0,0.027029991475001,0.0,0.0,38.05126937063125,0.227071495491348,0.0,4.9579065465636525,3.393245333658733,0.6561306132395399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600893815536735,0.0,0.0,0.2312355009546378,0.0,0.0,5.7629290048106485,0.1538152299282404,40671.89804393153,170600.0,0.847349,2017.0
522,180300,2017.0,2073.0,489.0,256.0,182.0,40.0,15.8,231.0,402.0,131.0,124.0,45.0,5.0,51.0,33.6,2320.0,1040.0,1088.0,36.0,0.0,0.0,18.0,16.0,140.0,951.0,33533.0,17.5,37.0,78.0,11.8,7.7,72.6,68.4,10.3,30.7,29.1,13.3,39.2,40.7,0.0,0.0,0.001812247052917,0.0,0.0,0.0,0.0,0.001812247052917,0.0,0.0,0.0,0.6751163795268192,0.0,0.0,0.0346772994451939,0.0,34809.34352517161,0.0,16.1957406316862,0.0,0.0,0.0,0.0,0.1322940348629447,0.0,0.0,0.0,0.0,0.0,0.0,0.0035987545878218,0.0,0.0,0.0,0.1880155155181426,0.0,0.5823421739846298,0.0,0.0446958559578747,0.0,0.0,0.0,0.0186981953193203,0.0,0.0,0.0,0.0001361101111123,1.1904905439100215,0.5494878981993435,0.0053649334106075,0.0,0.0447077784217293,0.0,0.247521438805,0.0071975091756437,0.0,32.8815957139579,0.19828343882457,0.0,5.2249365226233175,3.019885266635447,0.4702341080215797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163615309957927,0.0,0.0,0.2422737968697701,0.0,0.0,5.996592442635382,0.1307903306613122,34877.948187869864,180300.0,0.658628,2017.0
523,180300,2017.0,2073.0,489.0,256.0,182.0,40.0,15.8,231.0,402.0,131.0,124.0,45.0,5.0,51.0,33.6,2320.0,1040.0,1088.0,36.0,0.0,0.0,18.0,16.0,140.0,951.0,33533.0,17.5,37.0,78.0,11.8,7.7,72.6,68.4,10.3,30.7,29.1,13.3,39.2,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565744014650914,0.0,0.0,0.0364656105820631,0.0,38323.41008282628,0.0,18.056155161526735,0.0,0.0,0.0,0.0,0.0036244941058341,0.0,0.0,0.0,0.0,0.0,0.0,0.0035987545878218,0.0,0.0,0.0,0.1940487460747946,0.0,0.7119991214097592,0.0,0.0451717781274719,0.0,0.0,0.0,0.0172494633964941,0.0,0.0,0.0,0.000152689105685,1.2159284397550256,0.0299813967347308,0.0053649334106075,0.0,0.0500727118323368,0.0,0.0253714587408387,0.0,0.0,37.18703043250916,0.2131301555015785,0.0,5.249616713468893,3.602844242715649,0.5772638106276614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444900886116227,0.0,0.0,0.2609732250705773,0.0,0.0,5.394468247184752,0.1721445908994161,38397.763803493726,180300.0,0.658628,2017.0
524,180700,2017.0,1991.0,279.0,139.0,96.0,14.0,19.2,93.0,173.0,67.0,50.0,18.0,2.0,37.0,33.6,2040.0,1502.0,436.0,0.0,7.0,0.0,99.0,23.0,72.0,987.0,42875.0,12.2,27.4,73.3,10.0,5.2,70.3,68.9,6.4,34.1,22.5,8.1,33.2,32.4,0.0,0.0,0.0016256640469778,0.0,0.0,0.0,0.0,0.0016256640469778,0.0,0.0,0.0,0.6303892553972635,0.0,0.0,0.0333247886930499,0.0,33036.936629872245,0.0,15.214809470000004,0.0,0.0,0.0,0.0,0.1186734754293845,0.0,0.0,0.0,0.0,0.0,0.0,0.0031307151014667,0.0,0.0,0.0,0.1672455116749794,0.0,0.5487737088507199,0.0,0.0404549089828554,0.0,0.0,0.0,0.0195330839238437,0.0,0.0,0.0,0.0001254522887976,1.0865305116223951,0.5332256698718008,0.0056144354658615,0.0,0.0467869622155131,0.0,0.2336283661302438,0.0062614302029334,0.0,32.1828597895619,0.1777064456397273,0.0,5.298089941509927,3.048392357883943,0.4290018550928779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4713330881040112,0.0,0.0,0.2458454924863304,0.0,0.0,5.678298258561256,0.1351295891126189,33103.29504576414,180700.0,0.742019,2017.0
525,180700,2017.0,1991.0,279.0,139.0,96.0,14.0,19.2,93.0,173.0,67.0,50.0,18.0,2.0,37.0,33.6,2040.0,1502.0,436.0,0.0,7.0,0.0,99.0,23.0,72.0,987.0,42875.0,12.2,27.4,73.3,10.0,5.2,70.3,68.9,6.4,34.1,22.5,8.1,33.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044188650382623,0.0,0.0,0.0351962671816705,0.0,36452.8200144942,0.0,17.090081846978844,0.0,0.0,0.0,0.0,0.0032513280939557,0.0,0.0,0.0,0.0,0.0,0.0,0.0031307151014667,0.0,0.0,0.0,0.1736610132498341,0.0,0.6701212352352475,0.0,0.0409387988621762,0.0,0.0,0.0,0.0180231817126656,0.0,0.0,0.0,0.0001387271265349,1.1153142676320822,0.0269041050883549,0.0056144354658615,0.0,0.0524013976813747,0.0,0.0227592966576901,0.0,0.0,36.569398418227514,0.1895225129399346,0.0,5.317438401434877,3.6510950672874154,0.526723537928124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4990565381721185,0.0,0.0,0.2717360827741149,0.0,0.0,5.11450341370145,0.1786236376970884,36525.100067585474,180700.0,0.742019,2017.0
526,190300,2017.0,1804.0,64.0,50.0,43.0,11.0,7.8,29.0,42.0,14.0,4.0,8.0,1.0,8.0,40.1,1785.0,1680.0,44.0,13.0,0.0,0.0,31.0,0.0,48.0,1009.0,69141.0,7.7,27.2,78.0,8.9,5.4,72.7,76.0,5.3,38.1,15.6,7.4,34.5,26.8,0.0077980293711905,0.0,0.0012830991201098,0.0,0.0545862055983335,0.0,0.0,0.00388244224384,0.0,0.0,0.0,0.8476565125116424,0.0,0.0,0.0311351749939792,0.0,35550.97277124291,0.0363908037322223,17.90688996276341,0.0,0.0,0.001299671561865,0.0,0.1547507991756794,0.0,0.0,0.0,0.0,0.0,0.0,0.0038404558886505,0.001299671561865,0.0,0.0,0.1612992857147784,0.0,0.4959469517982773,0.0,0.034398724962123,0.0,1.4907232814592508,0.0,0.016190029754142,0.0,0.0,0.0,0.0005035029759845,1.0451381760378828,0.520413847813186,0.0046137500350154,0.0103973724949206,0.0384479169584623,0.0,0.2584866035551086,0.0349740145764679,0.0,33.2297279113714,0.1813725668278003,0.0,5.158732082556503,3.083068891181904,0.6724864931696665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299671561865,1.7206463329407176,0.0,0.0454885046652779,0.3042424492432973,0.0051986862474603,0.0,6.728520714028655,0.2368952010860408,35625.50279703445,190300.0,0.707038,2017.0
527,190300,2017.0,1804.0,64.0,50.0,43.0,11.0,7.8,29.0,42.0,14.0,4.0,8.0,1.0,8.0,40.1,1785.0,1680.0,44.0,13.0,0.0,0.0,31.0,0.0,48.0,1009.0,69141.0,7.7,27.2,78.0,8.9,5.4,72.7,76.0,5.3,38.1,15.6,7.4,34.5,26.8,0.0077980293711905,0.0,0.0,0.0,0.0506871909127382,0.0,0.0,0.0,0.0,0.0,0.0,0.7470332405609554,0.0,0.0,0.0339727632341827,0.0,36606.8241507097,0.0363908037322223,18.961939113169063,0.0,0.0,0.001299671561865,0.0,0.0675497763334739,0.0,0.0,0.0,0.0,0.0,0.0,0.0038404558886505,0.0025993431237301,0.0,0.0,0.1593400097284078,0.0,0.5973753457577797,0.0,0.0364700983976086,0.0,1.6011953642177827,0.0,0.014839991050748,0.0,0.0,0.0,0.0003799585441352,1.0380975157792027,0.0212997524607495,0.0046137500350154,0.0116970440567857,0.0430616669934778,0.0,0.0660512354705462,0.031192117484762,0.0,37.32683426517216,0.1847905295174715,0.0,5.105225933401974,3.509320503322158,0.649662386510346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299671561865,1.6128181056705282,0.0,0.0506871909127382,0.3154362526553268,0.0077980293711905,0.0,6.2782993156453415,0.2779413226921018,36685.682988454,190300.0,0.707038,2017.0
528,191100,2017.0,2438.0,256.0,70.0,57.0,11.0,29.4,38.0,59.0,21.0,6.0,4.0,1.0,6.0,38.5,2486.0,2322.0,49.0,91.0,0.0,0.0,10.0,0.0,24.0,1238.0,57981.0,8.9,29.4,78.2,9.1,5.9,72.7,76.5,6.1,36.7,17.8,8.4,36.3,29.0,0.0087419628885755,0.0,0.0010390764897973,0.0,0.0611937402200291,0.0,0.0,0.0039530641193225,0.0,0.0,0.0,0.737034926585145,0.0,0.0,0.0287643601107404,0.0,28428.2962925294,0.0407958268133527,15.412002530700994,0.0,0.0,0.0014569938147625,0.0,0.1443312930490463,0.0,0.0,0.0,0.0,0.0,0.0,0.0036686297778982,0.0014569938147625,0.0,0.0,0.1442335262072024,0.0,0.3717798200943788,0.0,0.0298624226226724,0.0,1.6711719055327003,0.0,0.0148158052022949,0.0,0.0,0.0,0.0005329306517311,0.8621347681968575,0.0242126362841453,0.0042217232515459,0.0116559505181007,0.0351810270962161,0.0,0.1091830669453407,0.0379341296658109,0.0,25.45173684515445,0.1480483269901762,0.0,4.849535376217358,2.91610233354467,0.4999310558158741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014569938147625,1.794217204530641,0.0,0.0509947835166909,0.2284304147223318,0.0058279752590503,0.0,5.580746045103174,0.2360064778623185,28489.820685472587,191100.0,0.560345,2017.0
529,191100,2017.0,2438.0,256.0,70.0,57.0,11.0,29.4,38.0,59.0,21.0,6.0,4.0,1.0,6.0,38.5,2486.0,2322.0,49.0,91.0,0.0,0.0,10.0,0.0,24.0,1238.0,57981.0,8.9,29.4,78.2,9.1,5.9,72.7,76.5,6.1,36.7,17.8,8.4,36.3,29.0,0.0087419628885755,0.0,0.0,0.0,0.0568227587757413,0.0,0.0,0.0,0.0,0.0,0.0,0.5968435638119944,0.0,0.0,0.0316285950093516,0.0,28260.035091853515,0.0407958268133527,15.955726646851977,0.0,0.0,0.0014569938147625,0.0,0.0749278437177245,0.0,0.0,0.0,0.0,0.0,0.0,0.0036686297778982,0.0029139876295251,0.0,0.0,0.140079887325189,0.0,0.4492316748440201,0.0,0.0322610474938562,0.0,1.7950163797875214,0.0,0.0135555059221847,0.0,0.0,0.0,0.0003861055085548,0.8364719475168081,0.0173017005910592,0.0042217232515459,0.0131129443328633,0.0394027503477621,0.0,0.0684558420033785,0.0349678515543023,0.0,27.91594010289197,0.1470893835909836,0.0,4.78037821532771,3.2860113817408654,0.4262736033903634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014569938147625,1.6669381187895909,0.0,0.0568227587757413,0.3071356838699217,0.0087419628885755,0.0,5.653796196504485,0.2809187916059936,28324.78458721628,191100.0,0.560345,2017.0
530,191400,2017.0,2484.0,262.0,106.0,78.0,13.0,21.599999999999998,82.0,145.0,61.0,25.0,15.0,2.0,32.0,32.0,2685.0,2375.0,206.0,15.0,7.0,0.0,11.0,26.0,56.0,1403.0,51799.0,9.7,26.7,75.8,9.2,5.3,71.1,72.0,5.6,36.8,17.4,7.6,33.1,28.7,0.006977965658496,0.0,0.0013457551223088,0.0,0.0488457596094725,0.0,0.0,0.0036717436751409,0.0,0.0,0.0,0.788643748268942,0.0,0.0,0.0340411239233738,0.0,33538.888970502216,0.0325638397396483,16.609759027249005,0.0,0.0,0.001162994276416,0.0,0.1529008549201011,0.0,0.0,0.0,0.0,0.0,0.0,0.0038415906243559,0.001162994276416,0.0,0.0,0.1656785494839923,0.0,0.4759859346673272,0.0,0.0354400626660296,0.0,1.333954435049168,0.0,0.0189300030460014,0.0,0.0,0.0,0.0004626322717803,1.0281393005815285,0.0311885622790477,0.0054156074411217,0.0093039542113281,0.045130062009348,0.0,0.1160670865238579,0.0321060610534482,0.0,29.650817049094403,0.1741956285059009,0.0,5.540471871039905,3.2926610341424203,0.6098167944571944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162994276416,0.4407880318556514,0.0,0.0407047996745604,0.2437982135767336,0.004651977105664,0.0,5.991368120910695,0.2346938034739306,33606.09682046896,191400.0,0.64104,2017.0
531,191400,2017.0,2484.0,262.0,106.0,78.0,13.0,21.599999999999998,82.0,145.0,61.0,25.0,15.0,2.0,32.0,32.0,2685.0,2375.0,206.0,15.0,7.0,0.0,11.0,26.0,56.0,1403.0,51799.0,9.7,26.7,75.8,9.2,5.3,71.1,72.0,5.6,36.8,17.4,7.6,33.1,28.7,0.006977965658496,0.0,0.0,0.0,0.0453567767802245,0.0,0.0,0.0,0.0,0.0,0.0,0.7039728137939101,0.0,0.0,0.0370093206801637,0.0,34572.33173277726,0.0325638397396483,17.569254622314812,0.0,0.0,0.001162994276416,0.0,0.0608412240654184,0.0,0.0,0.0,0.0,0.0,0.0,0.0038415906243559,0.002325988552832,0.0,0.0,0.1646766994415356,0.0,0.5770598507250355,0.0,0.0373116403402759,0.0,1.4328089485445294,0.0,0.0173740381782383,0.0,0.0,0.0,0.0003557507896236,1.0189594978254335,0.0223230567510683,0.0054156074411217,0.0104669484877441,0.0505456694504698,0.0,0.0618713599397168,0.0279118626339843,0.0,33.41089169645864,0.1791290197082579,0.0,5.486419217205576,3.800931279324351,0.5995981432253357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162994276416,0.4460045308492342,0.0,0.0453567767802245,0.3437201144179396,0.006977965658496,0.0,6.089382718710152,0.2887897944680416,34644.920485095376,191400.0,0.64104,2017.0
532,191500,2017.0,1922.0,209.0,72.0,48.0,13.0,21.0,49.0,83.0,28.0,22.0,8.0,1.0,17.0,31.5,1994.0,1664.0,210.0,77.0,0.0,0.0,118.0,0.0,43.0,969.0,38601.0,11.9,28.8,75.7,10.0,5.9,70.7,70.4,7.0,33.6,21.9,8.8,35.3,31.9,0.0,0.0,0.0012033576755519,0.0,0.0,0.0,0.0,0.0012033576755519,0.0,0.0,0.0,0.4664998300327394,0.0,0.0,0.0354007351613356,0.0,25549.07768890234,0.0,12.062700813001202,0.0,0.0,0.0,0.0,0.0878451103152953,0.0,0.0,0.0,0.0,0.0,0.0,0.0025913912382534,0.0,0.0,0.0,0.1395685966081641,0.0,0.4254541327960598,0.0,0.0332124460594153,0.0,0.0,0.0,0.0242104661776376,0.0,0.0,0.0,0.0001061129946373,0.8644621457907725,0.0279685538809441,0.0069922728148459,0.0,0.0582689401237159,0.0,0.0673880298309114,0.0051827824765068,0.0,23.98438574297151,0.1497532443633255,0.0,5.961896051894352,3.2858051077876,0.358323213691344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790477226288038,0.0,0.0,0.2068087187331304,0.0,0.0,4.483365846096816,0.1569051328242849,25602.354238757984,191500.0,0.746814,2017.0
