StateAbbr,PlaceName,PlaceFIPS,Geo_FIPS,Place_TractID,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,Geolocation,StateDesc,CountyName,CountyFIPS_x,TotalPopulation,CERVICAL_CrudePrev,Year,lat,lon,pop_ct,Geo_FIPS_TractLvl,StateFIPS,CountyFIPS_y,TractFIPS,TotalPopEst2015_19ACS,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17
PA,,,42003473500.0,,4.5,27.1,77.3,8.5,5.0,80.2,90.4,4.2,50.3,10.6,7.3,32.8,27.2,POINT (-80.05460001 40.36583936),Pennsylvania,Allegheny,42003.0,3680.0,90.0,2019,OINT (-80.0546,01 40.36583936,,42003473500,42,3,473500,3691.0,33.4,958.0,77.0,111.0,47.0,25.0,15.0,2.0,7.0,554.0,512.0,73.0
PA,,,42003473601.0,,4.8,30.7,81.0,8.4,6.4,82.2,91.2,4.9,50.1,10.0,8.3,34.7,26.1,POINT (-80.0618763 40.384413),Pennsylvania,Allegheny,42003.0,4049.0,89.5,2016,OINT (-80.0618,8763 40.384413,,42003473601,42,3,473601,3731.0,31.6,905.0,66.0,78.0,21.0,6.0,14.0,3.0,3.0,383.0,349.0,63.0
PA,,,42003473601.0,,4.8,30.7,81.0,8.4,6.4,82.2,91.2,4.9,50.1,10.0,8.3,34.7,26.1,POINT (-80.0618763 40.384413),Pennsylvania,Allegheny,42003.0,4049.0,89.5,2017,OINT (-80.0618,8763 40.384413,,42003473601,42,3,473601,3731.0,31.6,905.0,73.0,92.0,32.0,7.0,15.0,3.0,12.0,413.0,360.0,69.0
PA,,,42003473601.0,,4.8,30.7,81.0,8.4,6.4,82.2,91.2,4.9,50.1,10.0,8.3,34.7,26.1,POINT (-80.0618763 40.384413),Pennsylvania,Allegheny,42003.0,4049.0,89.5,2018,OINT (-80.0618,8763 40.384413,,42003473601,42,3,473601,3731.0,31.6,905.0,62.0,78.0,34.0,8.0,10.0,2.0,8.0,511.0,449.0,76.0
PA,,,42003473601.0,,4.8,30.7,81.0,8.4,6.4,82.2,91.2,4.9,50.1,10.0,8.3,34.7,26.1,POINT (-80.0618763 40.384413),Pennsylvania,Allegheny,42003.0,4049.0,89.5,2019,OINT (-80.0618,8763 40.384413,,42003473601,42,3,473601,3731.0,31.6,905.0,80.0,99.0,41.0,6.0,13.0,1.0,10.0,519.0,458.0,72.0
PA,,,42003473602.0,,4.8,32.5,82.1,8.4,6.9,82.7,91.5,5.2,49.8,10.1,9.1,36.3,26.5,POINT (-80.06885617 40.37119345),Pennsylvania,Allegheny,42003.0,4600.0,88.6,2016,OINT (-80.0688,17 40.37119345,,42003473602,42,3,473602,4537.0,46.599999999999994,928.0,65.0,84.0,25.0,12.0,13.0,0.0,12.0,346.0,299.0,38.0
PA,,,42003473602.0,,4.8,32.5,82.1,8.4,6.9,82.7,91.5,5.2,49.8,10.1,9.1,36.3,26.5,POINT (-80.06885617 40.37119345),Pennsylvania,Allegheny,42003.0,4600.0,88.6,2017,OINT (-80.0688,17 40.37119345,,42003473602,42,3,473602,4537.0,46.599999999999994,928.0,70.0,89.0,26.0,15.0,14.0,5.0,13.0,387.0,312.0,46.0
PA,,,42003473602.0,,4.8,32.5,82.1,8.4,6.9,82.7,91.5,5.2,49.8,10.1,9.1,36.3,26.5,POINT (-80.06885617 40.37119345),Pennsylvania,Allegheny,42003.0,4600.0,88.6,2018,OINT (-80.0688,17 40.37119345,,42003473602,42,3,473602,4537.0,46.599999999999994,928.0,69.0,82.0,38.0,6.0,19.0,0.0,8.0,488.0,424.0,52.0
PA,,,42003473602.0,,4.8,32.5,82.1,8.4,6.9,82.7,91.5,5.2,49.8,10.1,9.1,36.3,26.5,POINT (-80.06885617 40.37119345),Pennsylvania,Allegheny,42003.0,4600.0,88.6,2019,OINT (-80.0688,17 40.37119345,,42003473602,42,3,473602,4537.0,46.599999999999994,928.0,95.0,124.0,51.0,18.0,12.0,3.0,10.0,499.0,451.0,50.0
PA,,,42003474101.0,,5.5,27.7,77.1,8.8,5.2,79.8,89.7,5.0,48.6,13.1,8.0,33.1,28.1,POINT (-80.0754298 40.35627464),Pennsylvania,Allegheny,42003.0,3601.0,88.6,2016,OINT (-80.0754,98 40.35627464,,42003474101,42,3,474101,3742.0,42.6,1046.0,83.0,103.0,34.0,17.0,10.0,3.0,9.0,384.0,334.0,59.0
PA,,,42003474101.0,,5.5,27.7,77.1,8.8,5.2,79.8,89.7,5.0,48.6,13.1,8.0,33.1,28.1,POINT (-80.0754298 40.35627464),Pennsylvania,Allegheny,42003.0,3601.0,88.6,2017,OINT (-80.0754,98 40.35627464,,42003474101,42,3,474101,3742.0,42.6,1046.0,88.0,114.0,30.0,18.0,22.0,3.0,14.0,422.0,346.0,68.0
PA,,,42003474101.0,,5.5,27.7,77.1,8.8,5.2,79.8,89.7,5.0,48.6,13.1,8.0,33.1,28.1,POINT (-80.0754298 40.35627464),Pennsylvania,Allegheny,42003.0,3601.0,88.6,2018,OINT (-80.0754,98 40.35627464,,42003474101,42,3,474101,3742.0,42.6,1046.0,72.0,102.0,31.0,23.0,8.0,1.0,19.0,444.0,384.0,66.0
