,Geo_FIPS,YearOfContactDate,ACCESS2_CrudePrev,"Particulate Matter, Condensable",DIABETES_CrudePrev,Age0to17PopEst2015_19ACS_x,OBESITY_CrudePrev,COPD_CrudePrev,White Population,CSMOKING_CrudePrev,Median Age,Median Income,Carbon Monoxide,Pre1950,BPHIGH_CrudePrev,Black or African American Population,CHOLSCREEN_CrudePrev
561,260700,2017.0,9.2,0.7169593377881572,9.0,291.0,32.9,5.1,1027.0,17.8,41.5,53587.0,14.1989747097523,0.797933,30.7,509.0,78.2
562,260700,2017.0,9.2,0.6086291055754753,9.0,291.0,32.9,5.1,1027.0,17.8,41.5,53587.0,14.077903485498766,0.797933,30.7,509.0,78.2
563,260900,2017.0,31.2,0.906482958973373,24.6,619.0,52.9,15.4,34.0,36.0,24.0,13358.0,15.452212761572556,0.270588,51.2,1510.0,62.4
564,260900,2017.0,31.2,0.8443686452213905,24.6,619.0,52.9,15.4,34.0,36.0,24.0,13358.0,15.717518643376666,0.270588,51.2,1510.0,62.4
565,261200,2017.0,8.0,0.6247523654824266,9.6,231.0,30.5,6.1,1036.0,16.9,43.6,70329.0,10.333019107200302,0.656489,33.3,104.0,81.9
566,261200,2017.0,8.0,0.5143918470155987,9.6,231.0,30.5,6.1,1036.0,16.9,43.6,70329.0,9.881143155562862,0.656489,33.3,104.0,81.9
567,261400,2017.0,19.0,1.0569686743597926,20.5,431.0,45.9,11.6,501.0,27.0,46.8,31277.0,21.468051346554777,0.651976,49.1,1464.0,73.7
568,261400,2017.0,19.0,0.965679335960244,20.5,431.0,45.9,11.6,501.0,27.0,46.8,31277.0,21.923797863620724,0.651976,49.1,1464.0,73.7
569,261500,2017.0,13.7,0.8194204971003951,14.6,553.0,41.0,7.5,444.0,22.9,38.3,54232.5,16.9086213849145,0.566557,39.9,1009.0,74.6
570,261500,2017.0,13.7,0.676132687514804,14.6,553.0,41.0,7.5,444.0,22.9,38.3,54232.5,16.786868901210806,0.566557,39.9,1009.0,74.6
571,262000,2017.0,15.6,1.0930485961397387,13.2,429.0,37.7,10.4,1706.0,25.8,38.6,29167.0,22.48882702721881,0.734582,38.2,654.0,72.3
572,262000,2017.0,15.6,1.0539834337816758,13.2,429.0,37.7,10.4,1706.0,25.8,38.6,29167.0,23.21442010470724,0.734582,38.2,654.0,72.3
573,270100,2017.0,8.8,0.6144373676222953,8.7,743.0,31.6,5.7,1915.0,18.2,34.3,62054.0,9.000272101822496,0.874126,30.5,560.0,79.0
574,270100,2017.0,8.8,0.4147058850473997,8.7,743.0,31.6,5.7,1915.0,18.2,34.3,62054.0,7.729192649937508,0.874126,30.5,560.0,79.0
575,270300,2017.0,14.2,0.7722621555906964,13.5,512.0,37.0,9.9,1198.0,24.1,46.8,39821.0,13.23648973410732,0.77907,39.2,667.0,75.0
576,270300,2017.0,14.2,0.5161023234166763,13.5,512.0,37.0,9.9,1198.0,24.1,46.8,39821.0,11.756575364533502,0.77907,39.2,667.0,75.0
577,270400,2017.0,12.7,0.8372727487705854,13.0,52.0,38.1,8.1,550.0,23.3,43.1,48525.0,16.001211987402797,0.747664,38.7,439.0,76.8
578,270400,2017.0,12.7,0.5834424426401384,13.0,52.0,38.1,8.1,550.0,23.3,43.1,48525.0,14.773900636286498,0.747664,38.7,439.0,76.8
579,270800,2017.0,9.1,0.5267669419150238,10.3,236.0,31.9,6.8,1875.0,17.6,47.7,64803.0,8.208845043792033,0.502622,34.8,436.0,80.7
580,270800,2017.0,9.1,0.3551515287569249,10.3,236.0,31.9,6.8,1875.0,17.6,47.7,64803.0,7.153695512141456,0.502622,34.8,436.0,80.7
581,271500,2017.0,15.8,0.7482529182227312,13.7,1045.0,40.4,9.8,1345.0,27.2,31.5,43578.0,14.009230749649324,0.796455,39.2,1053.0,72.7
582,271500,2017.0,15.8,0.5254547345527828,13.7,1045.0,40.4,9.8,1345.0,27.2,31.5,43578.0,12.875872644678156,0.796455,39.2,1053.0,72.7
583,281400,2017.0,13.6,0.5189743733199096,12.2,714.0,37.1,8.7,1367.0,23.2,31.4,32969.0,10.398272745500917,0.441176,36.5,1101.0,73.8
584,281400,2017.0,13.6,0.3549425401659616,12.2,714.0,37.1,8.7,1367.0,23.2,31.4,32969.0,9.849171593646991,0.441176,36.5,1101.0,73.8
585,281500,2017.0,9.6,0.4257587555395755,9.4,296.0,32.2,6.8,1227.0,19.5,38.7,46818.0,9.241850350181137,0.601955,31.8,160.0,78.0
586,281500,2017.0,9.6,0.2934907583311456,9.4,296.0,32.2,6.8,1227.0,19.5,38.7,46818.0,8.933290719293762,0.601955,31.8,160.0,78.0
587,290100,2017.0,14.0,0.1526466455272649,11.7,530.0,36.1,9.6,1473.0,25.9,36.1,36708.0,8.352674448669548,0.763182,35.3,447.0,73.1
588,290100,2017.0,14.0,0.1898623651602514,11.7,530.0,36.1,9.6,1473.0,25.9,36.1,36708.0,9.037069444269832,0.763182,35.3,447.0,73.1
589,290200,2017.0,13.2,0.3371164399958464,11.4,1174.0,34.7,9.3,3351.0,24.1,38.2,40139.0,9.188613351352624,0.713159,35.4,303.0,74.5
590,290200,2017.0,13.2,0.4029441212990965,11.4,1174.0,34.7,9.3,3351.0,24.1,38.2,40139.0,10.017016103385869,0.713159,35.4,303.0,74.5
591,290400,2017.0,11.0,0.118942814779005,9.9,955.0,32.4,7.7,3273.0,21.4,38.4,36169.0,5.380098657545677,0.658718,32.6,722.0,76.3
592,290400,2017.0,11.0,0.1490592561640826,9.9,955.0,32.4,7.7,3273.0,21.4,38.4,36169.0,5.64514848562762,0.658718,32.6,722.0,76.3
593,300100,2017.0,18.8,0.4107432197364431,14.9,1052.0,42.7,10.4,1357.0,29.7,35.0,36210.0,13.128739999331293,0.809329,40.2,1597.0,69.5
594,300100,2017.0,18.8,0.4937753645545972,14.9,1052.0,42.7,10.4,1357.0,29.7,35.0,36210.0,14.583610123352258,0.809329,40.2,1597.0,69.5
595,310200,2017.0,9.6,8.916293098630804,9.8,661.0,31.6,7.6,3601.0,20.7,46.1,53441.0,139.64108120878296,0.509506,33.2,0.0,79.0
596,310200,2017.0,9.6,9.603909183440734,9.8,661.0,31.6,7.6,3601.0,20.7,46.1,53441.0,214.46313188667523,0.509506,33.2,0.0,79.0
597,310300,2017.0,8.7,6.651892521038685,9.9,234.0,30.9,6.6,761.0,18.0,45.5,71058.0,104.8316534926332,0.292621,33.4,115.0,80.9
598,310300,2017.0,8.7,7.166740348190804,9.9,234.0,30.9,6.6,761.0,18.0,45.5,71058.0,160.6575480745457,0.292621,33.4,115.0,80.9
599,320400,2017.0,11.1,0.0078345437170443,10.7,373.0,32.3,8.4,1778.0,21.6,44.1,45222.0,1.179913322290294,0.590323,35.1,111.0,77.3
600,320400,2017.0,11.1,0.0109683612038621,10.7,373.0,32.3,8.4,1778.0,21.6,44.1,45222.0,1.2657854490465228,0.590323,35.1,111.0,77.3
601,320600,2017.0,9.5,0.1195026219875715,9.1,368.0,31.5,6.8,1979.0,20.1,38.4,52217.0,6.697261783096523,0.496762,31.2,102.0,78.1
602,320600,2017.0,9.5,0.1529128018406468,9.1,368.0,31.5,6.8,1979.0,20.1,38.4,52217.0,7.242755989739464,0.496762,31.2,102.0,78.1
603,320700,2017.0,10.9,0.0069313749875981,11.0,312.0,33.3,8.7,1372.0,22.1,42.0,44500.0,1.0701251262480294,0.570529,35.3,38.0,78.0
604,320700,2017.0,10.9,0.0097039249826374,11.0,312.0,33.3,8.7,1372.0,22.1,42.0,44500.0,1.1480106797247065,0.570529,35.3,38.0,78.0
605,561600,2017.0,15.1,0.5314292962445918,12.0,458.0,38.1,9.5,1374.0,27.0,31.2,34149.0,15.936081398322797,0.759919,35.2,683.0,70.4
606,561600,2017.0,15.1,0.6205237049392628,12.0,458.0,38.1,9.5,1374.0,27.0,31.2,34149.0,17.32186972663394,0.759919,35.2,683.0,70.4
607,561700,2017.0,14.2,0.429067031383218,13.4,222.0,39.8,9.1,525.0,26.0,33.4,34348.0,12.045947637305462,0.748538,38.1,320.0,73.7
608,561700,2017.0,14.2,0.5099492324738176,13.4,222.0,39.8,9.1,525.0,26.0,33.4,34348.0,13.056486767223674,0.748538,38.1,320.0,73.7
609,561900,2017.0,17.5,0.00678917121721,24.2,465.0,47.5,10.7,372.0,23.7,46.1,24171.0,1.5151096561653392,0.491213,54.7,2117.0,77.7
610,561900,2017.0,17.5,0.0084216400513922,24.2,465.0,47.5,10.7,372.0,23.7,46.1,24171.0,1.6159232952557712,0.491213,54.7,2117.0,77.7
611,562000,2017.0,13.3,1.3834203890590102,8.4,41.0,26.8,5.9,1697.0,17.5,27.7,20521.0,23.01720267672865,0.402216,25.1,278.0,60.4
612,562000,2017.0,13.3,1.542147264981497,8.4,41.0,26.8,5.9,1697.0,17.5,27.7,20521.0,24.95794586783392,0.402216,25.1,278.0,60.4
613,562300,2017.0,17.4,0.3762708908144951,18.4,393.0,42.6,11.8,1585.0,26.6,49.5,14432.0,8.68035924164163,0.637153,46.3,1619.0,74.7
614,562300,2017.0,17.4,0.4422235554257067,18.4,393.0,42.6,11.8,1585.0,26.6,49.5,14432.0,9.276120173234704,0.637153,46.3,1619.0,74.7
615,562400,2017.0,15.3,0.35700724523339,16.8,782.0,41.2,9.1,1021.0,23.8,35.9,32798.0,12.05631173226595,0.757781,44.0,1299.0,75.8
616,562400,2017.0,15.3,0.4336624176509775,16.8,782.0,41.2,9.1,1021.0,23.8,35.9,32798.0,13.51545661230262,0.757781,44.0,1299.0,75.8
617,562500,2017.0,14.9,0.7821721044380441,12.6,644.0,39.1,8.4,1090.0,25.1,37.6,29152.0,13.186033975042456,0.720639,36.7,1238.0,72.5
618,562500,2017.0,14.9,0.5287043023523978,12.6,644.0,39.1,8.4,1090.0,25.1,37.6,29152.0,11.80451083969027,0.720639,36.7,1238.0,72.5
619,562600,2017.0,12.9,0.4910965250537958,11.6,664.0,36.7,8.2,1576.0,23.8,32.4,34130.0,11.852570371070186,0.780451,35.0,734.0,73.7
620,562600,2017.0,12.9,0.3723847364724899,11.6,664.0,36.7,8.2,1576.0,23.8,32.4,34130.0,11.84767758536909,0.780451,35.0,734.0,73.7
621,562700,2017.0,10.5,1.0950638888315924,10.5,104.0,33.0,5.8,1244.0,17.0,30.5,36250.0,42.77799138998232,0.173913,32.5,476.0,74.9
622,562700,2017.0,10.5,1.0519523255715528,10.5,104.0,33.0,5.8,1244.0,17.0,30.5,36250.0,47.5987560660034,0.173913,32.5,476.0,74.9
623,562800,2017.0,11.0,0.2609260417472799,10.1,251.0,31.9,7.5,1371.0,20.6,35.1,46875.0,3.1966733459262264,0.596222,33.1,165.0,75.8
624,562800,2017.0,11.0,0.1735820606184936,10.1,251.0,31.9,7.5,1371.0,20.6,35.1,46875.0,2.2305261622086947,0.596222,33.1,165.0,75.8
625,562900,2017.0,12.3,0.3870984830800811,11.6,428.0,35.9,8.2,1325.0,22.9,40.8,36477.0,12.288802462914514,0.733971,35.3,300.0,75.7
626,562900,2017.0,12.3,0.4639667159523642,11.6,428.0,35.9,8.2,1325.0,22.9,40.8,36477.0,13.156711112561016,0.733971,35.3,300.0,75.7
627,563000,2017.0,10.8,0.3831033317917543,11.1,258.0,33.1,6.2,1811.0,18.4,35.5,60757.0,4.596797789278166,0.305085,33.8,919.0,74.2
628,563000,2017.0,10.8,0.262043772317346,11.1,258.0,33.1,6.2,1811.0,18.4,35.5,60757.0,3.345479321897588,0.305085,33.8,919.0,74.2
629,563100,2017.0,10.7,0.352015814538495,9.9,650.0,31.2,7.3,3006.0,20.0,36.3,54500.0,8.873796119022616,0.34123,32.9,305.0,77.2
630,563100,2017.0,10.7,0.2722243360687962,9.9,650.0,31.2,7.3,3006.0,20.0,36.3,54500.0,8.937767179030592,0.34123,32.9,305.0,77.2
631,563200,2017.0,13.9,1.0798799674150863,12.1,110.0,36.9,7.9,1647.0,23.3,41.6,29024.0,27.61562226450701,0.717496,34.9,442.0,73.0
632,563200,2017.0,13.9,1.0655239706546726,12.1,110.0,36.9,7.9,1647.0,23.3,41.6,29024.0,29.394366817371164,0.717496,34.9,442.0,73.0
633,981800,2017.0,22.3,0.2299596928340459,21.2,47.0,34.5,14.5,128.0,20.1,20.0,19375.0,4.8934613304948815,0.489583,49.4,55.0,64.7
634,981800,2017.0,22.3,0.232419523940296,21.2,47.0,34.5,14.5,128.0,20.1,20.0,19375.0,5.034698618584565,0.489583,49.4,55.0,64.7
635,982200,2017.0,16.5,3.633266681427659,1.4,80.0,24.3,4.2,3759.0,24.3,19.3,14250.0,30.04164969923837,0.391304,9.2,260.0,35.5
636,982200,2017.0,16.5,4.153114360581874,1.4,80.0,24.3,4.2,3759.0,24.3,19.3,14250.0,33.79400489363041,0.391304,9.2,260.0,35.5
637,401100,2017.0,9.0,29.207297420017916,10.9,923.0,32.5,8.4,4452.0,20.6,43.9,56890.0,983.303649943515,0.307229,32.7,116.0,87.2
638,401100,2017.0,9.0,30.772672895856296,10.9,923.0,32.5,8.4,4452.0,20.6,43.9,56890.0,971.0676316407116,0.307229,32.7,116.0,87.2
639,401200,2017.0,12.6,22.39,13.7,663.0,37.7,11.4,2808.0,27.2,44.1,33647.0,753.79,0.617838,35.6,23.0,83.3
640,401200,2017.0,12.6,23.59,13.7,663.0,37.7,11.4,2808.0,27.2,44.1,33647.0,744.41,0.617838,35.6,23.0,83.3
641,401300,2017.0,7.7,62.04620553673073,9.6,456.0,30.9,7.1,2655.0,18.2,47.6,64167.0,2088.8704453565097,0.659259,32.2,26.0,87.3
642,401300,2017.0,7.7,65.37159395317006,9.6,456.0,30.9,7.1,2655.0,18.2,47.6,64167.0,2062.876992568009,0.659259,32.2,26.0,87.3
643,402000,2017.0,9.6,56.03074525158193,11.1,639.0,34.1,8.6,3021.0,22.0,38.8,41369.0,1886.3517402049995,0.535176,33.3,148.0,85.4
644,402000,2017.0,9.6,59.03373293813389,11.1,639.0,34.1,8.6,3021.0,22.0,38.8,41369.0,1862.8783864551187,0.535176,33.3,148.0,85.4
645,403500,2017.0,11.0,32.63224383937457,11.6,854.0,36.5,9.3,3720.0,25.8,36.4,33464.0,1098.6091596106369,0.567926,32.8,510.0,83.1
646,403500,2017.0,11.0,34.38118053465145,11.6,854.0,36.5,9.3,3720.0,25.8,36.4,33464.0,1084.9383044425556,0.567926,32.8,510.0,83.1
647,404000,2017.0,9.1,72.05125341661494,10.0,334.0,32.6,7.9,1338.0,21.1,42.9,46364.0,849.0660120447975,0.582228,32.1,20.0,85.0
648,404000,2017.0,9.1,86.0790362274171,10.0,334.0,32.6,7.9,1338.0,21.1,42.9,46364.0,843.3671619844731,0.582228,32.1,20.0,85.0
649,405000,2017.0,8.2,0.0,10.6,191.0,32.3,7.9,1075.0,19.5,51.2,64063.0,0.0,0.29588,33.6,0.0,87.9
650,405000,2017.0,8.2,0.0,10.6,191.0,32.3,7.9,1075.0,19.5,51.2,64063.0,0.0,0.29588,33.6,0.0,87.9
651,406000,2017.0,8.0,22.376452830715788,9.9,373.0,31.6,7.3,2311.0,19.5,49.6,61661.0,753.3339160011278,0.40628,32.2,18.0,87.3
652,406000,2017.0,8.0,23.57572676536781,9.9,373.0,31.6,7.3,2311.0,19.5,49.6,61661.0,743.9595914119311,0.40628,32.2,18.0,87.3
653,407001,2017.0,8.2,0.0,10.3,999.0,32.2,7.7,5212.0,19.3,45.0,56120.0,0.08,0.285043,31.9,0.0,87.5
654,407001,2017.0,8.2,0.0,10.3,999.0,32.2,7.7,5212.0,19.3,45.0,56120.0,0.0,0.285043,31.9,0.0,87.5
655,407002,2017.0,7.3,0.0,9.4,1119.0,31.3,6.8,6508.0,17.9,47.1,67127.0,0.8370292019808463,0.228315,31.2,24.0,87.6
656,407002,2017.0,7.3,0.0,9.4,1119.0,31.3,6.8,6508.0,17.9,47.1,67127.0,0.0740584039616926,0.228315,31.2,24.0,87.6
657,408001,2017.0,6.4,0.0,9.3,1338.0,28.9,6.3,5108.0,14.4,43.2,74773.0,0.0,0.222542,32.9,3.0,88.9
658,408001,2017.0,6.4,0.0,9.3,1338.0,28.9,6.3,5108.0,14.4,43.2,74773.0,0.0,0.222542,32.9,3.0,88.9
659,408002,2017.0,5.8,0.0,7.1,1481.0,28.8,4.7,5872.0,14.0,42.0,100037.0,0.0,0.079481,26.7,154.0,88.0
660,408002,2017.0,5.8,0.0,7.1,1481.0,28.8,4.7,5872.0,14.0,42.0,100037.0,0.0,0.079481,26.7,154.0,88.0
661,409000,2017.0,4.6,0.0,6.2,3861.0,27.7,3.6,11784.0,11.2,41.3,148795.0,0.0,0.123176,23.6,163.0,89.1
662,409000,2017.0,4.6,0.0,6.2,3861.0,27.7,3.6,11784.0,11.2,41.3,148795.0,0.0,0.123176,23.6,163.0,89.1
663,410000,2017.0,4.8,0.0,8.6,270.0,28.6,5.3,1119.0,11.9,48.8,108958.0,0.0,0.221154,30.4,4.0,91.0
664,410000,2017.0,4.8,0.0,8.6,270.0,28.6,5.3,1119.0,11.9,48.8,108958.0,0.0,0.221154,30.4,4.0,91.0
665,411000,2017.0,5.3,0.0,7.4,2595.0,28.3,4.5,6923.0,12.6,42.3,112292.0,0.0,0.099735,26.1,263.0,89.6
666,411000,2017.0,5.3,0.0,7.4,2595.0,28.3,4.5,6923.0,12.6,42.3,112292.0,0.0,0.099735,26.1,263.0,89.6
667,412001,2017.0,5.2,0.0,7.3,2779.0,27.2,4.2,7256.0,12.0,43.8,114651.0,0.0,0.050155,25.2,157.0,89.9
668,412001,2017.0,5.2,0.0,7.3,2779.0,27.2,4.2,7256.0,12.0,43.8,114651.0,0.0,0.050155,25.2,157.0,89.9
669,412002,2017.0,5.0,0.0,7.6,1326.0,27.7,4.5,4837.0,12.0,42.3,135662.0,0.0,0.098369,26.7,55.0,90.3
670,412002,2017.0,5.0,0.0,7.6,1326.0,27.7,4.5,4837.0,12.0,42.3,135662.0,0.0,0.098369,26.7,55.0,90.3
671,413100,2017.0,5.7,0.0214624586922544,8.2,1323.0,28.3,5.0,5313.0,13.1,42.3,105710.0,7.42601070752003,0.064144,27.6,32.0,88.9
672,413100,2017.0,5.7,0.0214624586922544,8.2,1323.0,28.3,5.0,5313.0,13.1,42.3,105710.0,6.749943258714016,0.064144,27.6,32.0,88.9
673,413201,2017.0,5.9,0.022577781264146,8.0,705.0,28.5,5.2,3467.0,13.8,45.1,77558.0,7.81191231739453,0.09375,28.2,51.0,88.4
674,413201,2017.0,5.9,0.022577781264146,8.0,705.0,28.5,5.2,3467.0,13.8,45.1,77558.0,7.100712207573929,0.09375,28.2,51.0,88.4
675,413202,2017.0,6.0,0.0165916843058692,8.7,631.0,29.6,5.8,2613.0,14.5,46.9,76250.0,5.740722769830774,0.150988,30.4,0.0,89.3
676,413202,2017.0,6.0,0.0165916843058692,8.7,631.0,29.6,5.8,2613.0,14.5,46.9,76250.0,5.218084714195892,0.150988,30.4,0.0,89.3
677,413300,2017.0,6.3,0.0184316481514581,8.9,798.0,28.5,5.9,4085.0,14.2,48.3,76190.0,6.377350260404518,0.098182,31.5,186.0,89.2
678,413300,2017.0,6.3,0.0184316481514581,8.9,798.0,28.5,5.9,4085.0,14.2,48.3,76190.0,5.796753343633587,0.098182,31.5,186.0,89.2
679,413400,2017.0,5.7,0.02729886142594,8.9,1108.0,28.8,5.6,4006.0,13.6,47.0,87841.0,9.445406053375253,0.056771,30.0,32.0,90.1
680,413400,2017.0,5.7,0.02729886142594,8.9,1108.0,28.8,5.6,4006.0,13.6,47.0,87841.0,8.585491918458139,0.056771,30.0,32.0,90.1
681,413500,2017.0,6.9,0.02,8.2,980.0,27.2,5.5,5721.0,13.7,40.9,63365.0,6.92,0.033322,28.4,321.0,86.7
682,413500,2017.0,6.9,0.02,8.2,980.0,27.2,5.5,5721.0,13.7,40.9,63365.0,6.29,0.033322,28.4,321.0,86.7
683,414101,2017.0,5.9,0.0,8.0,1244.0,29.4,5.3,5154.0,14.8,44.5,85086.0,0.0,0.037506,28.3,80.0,88.6
684,414101,2017.0,5.9,0.0,8.0,1244.0,29.4,5.3,5154.0,14.8,44.5,85086.0,0.0,0.037506,28.3,80.0,88.6
685,414102,2017.0,6.7,0.019410583992868,9.2,1591.0,29.4,6.2,6836.0,14.7,44.7,85110.0,6.71606206153233,0.145729,30.8,83.0,89.1
686,414102,2017.0,6.7,0.019410583992868,9.2,1591.0,29.4,6.2,6836.0,14.7,44.7,85110.0,6.104628665756988,0.145729,30.8,83.0,89.1
687,414200,2017.0,6.1,0.0136219727014976,9.0,1390.0,29.8,6.0,5487.0,14.8,47.1,86125.0,4.713202554718191,0.178646,30.1,124.0,89.4
688,414200,2017.0,6.1,0.0136219727014976,9.0,1390.0,29.8,6.0,5487.0,14.8,47.1,86125.0,4.284110414621016,0.178646,30.1,124.0,89.4
689,415001,2017.0,6.7,1.5597482201359478,8.3,1048.0,28.9,5.5,4402.0,15.0,44.5,94653.0,23.49620877627783,0.283491,29.3,30.0,87.9
690,415001,2017.0,6.7,1.6872276419739818,8.3,1048.0,28.9,5.5,4402.0,15.0,44.5,94653.0,25.995806896879436,0.283491,29.3,30.0,87.9
691,415002,2017.0,5.7,1.3273471713024336,9.1,579.0,28.9,5.6,2234.0,13.4,49.5,100625.0,20.017905640618466,0.297753,30.7,27.0,90.1
692,415002,2017.0,5.7,1.4358322766492673,9.1,579.0,28.9,5.6,2234.0,13.4,49.5,100625.0,22.16767628293493,0.297753,30.7,27.0,90.1
693,416000,2017.0,8.1,116.60085719272612,11.4,166.0,32.9,8.6,1618.0,19.6,52.9,50188.0,300.3411569635264,0.265957,35.9,0.0,87.6
694,416000,2017.0,8.1,146.08600262016796,11.4,166.0,32.9,8.6,1618.0,19.6,52.9,50188.0,310.4123713982021,0.265957,35.9,0.0,87.6
695,417100,2017.0,7.6,239.2266568665376,9.5,385.0,31.4,7.1,1962.0,18.4,45.2,54875.0,595.5189776403918,0.515152,31.7,21.0,86.9
696,417100,2017.0,7.6,300.0040705813004,9.5,385.0,31.4,7.1,1962.0,18.4,45.2,54875.0,613.6801034735273,0.515152,31.7,21.0,86.9
697,417200,2017.0,9.1,90.59160243384636,10.3,238.0,33.3,8.1,1321.0,21.8,48.1,37813.0,235.91374434041725,0.479256,31.8,0.0,84.6
698,417200,2017.0,9.1,113.46452186353572,10.3,238.0,33.3,8.1,1321.0,21.8,48.1,37813.0,244.0489943790566,0.479256,31.8,0.0,84.6
699,418000,2017.0,6.8,116.88813828511682,10.4,241.0,30.1,7.3,1717.0,15.8,50.2,57386.0,306.938965254757,0.334906,34.4,1.0,89.4
700,418000,2017.0,6.8,146.3739742858916,10.4,241.0,30.1,7.3,1717.0,15.8,50.2,57386.0,317.66976602491786,0.334906,34.4,1.0,89.4
701,419000,2017.0,7.8,55.85700787240514,11.7,360.0,30.5,8.4,3024.0,16.4,57.1,52548.0,161.705356139937,0.299197,38.1,26.0,88.9
702,419000,2017.0,7.8,69.74704709643767,11.7,360.0,30.5,8.4,3024.0,16.4,57.1,52548.0,168.63189167610358,0.299197,38.1,26.0,88.9
703,420000,2017.0,9.6,0.0,12.3,314.0,34.1,9.1,1143.0,21.3,43.0,41708.0,1.2471731456154975,0.489535,34.0,72.0,86.1
704,420000,2017.0,9.6,0.0,12.3,314.0,34.1,9.1,1143.0,21.3,43.0,41708.0,1.2471731456154975,0.489535,34.0,72.0,86.1
705,421100,2017.0,5.8,1.329422436374791,10.0,1024.0,27.8,6.1,3828.0,12.4,47.6,81953.0,21.25057959151844,0.218182,33.5,58.0,90.7
706,421100,2017.0,5.8,1.4380771547323463,10.0,1024.0,27.8,6.1,3828.0,12.4,47.6,81953.0,23.37254232650128,0.218182,33.5,58.0,90.7
707,421200,2017.0,5.9,0.2252814500560645,9.3,908.0,29.5,5.9,4023.0,14.0,49.4,92500.0,2.8140827180542765,0.258378,30.7,1.0,89.7
708,421200,2017.0,5.9,0.227172751560778,9.3,908.0,29.5,5.9,4023.0,14.0,49.4,92500.0,2.8659417692342344,0.258378,30.7,1.0,89.7
709,422000,2017.0,4.1,1.3899678504232096,8.6,1457.0,26.8,4.5,4908.0,9.6,48.2,162054.0,21.61856825565974,0.271693,30.2,0.0,92.4
710,422000,2017.0,4.1,1.5035709920443374,8.6,1457.0,26.8,4.5,4908.0,9.6,48.2,162054.0,23.83717078614293,0.271693,30.2,0.0,92.4
711,423000,2017.0,5.9,0.2357115870410366,7.2,666.0,27.7,4.6,2494.0,12.9,38.5,67096.0,4.905001594811498,0.511173,25.9,0.0,87.7
712,423000,2017.0,5.9,0.23821931811385,7.2,666.0,27.7,4.6,2494.0,12.9,38.5,67096.0,5.043468861828277,0.511173,25.9,0.0,87.7
713,424000,2017.0,11.1,0.2972461410319844,11.2,550.0,34.3,8.8,2890.0,23.1,42.2,40380.0,5.333137834296688,0.552391,33.1,296.0,83.7
714,424000,2017.0,11.1,0.3005022423603946,11.2,550.0,34.3,8.8,2890.0,23.1,42.2,40380.0,5.512463038506644,0.552391,33.1,296.0,83.7
715,425000,2017.0,10.1,0.3947374919407459,10.2,688.0,34.7,8.3,3144.0,23.9,36.4,46667.0,6.706798193717955,0.621835,30.0,100.0,83.3
716,425000,2017.0,10.1,0.3974469805172311,10.2,688.0,34.7,8.3,3144.0,23.9,36.4,46667.0,6.859866226901631,0.621835,30.0,100.0,83.3
717,426300,2017.0,6.3,0.0148046628974635,8.8,1142.0,28.9,6.0,5935.0,14.6,46.2,81601.0,5.122413362522372,0.256132,30.7,18.0,88.9
718,426300,2017.0,6.3,0.0148046628974635,8.8,1142.0,28.9,6.0,5935.0,14.6,46.2,81601.0,4.656066481252273,0.256132,30.7,18.0,88.9
719,426400,2017.0,6.9,0.2348974596535524,9.2,527.0,30.2,6.6,3914.0,16.5,46.9,63356.0,2.9342002262565736,0.431487,31.5,19.0,87.3
720,426400,2017.0,6.9,0.2367805404727261,9.2,527.0,30.2,6.6,3914.0,16.5,46.9,63356.0,2.9874723030601,0.431487,31.5,19.0,87.3
721,426700,2017.0,8.3,0.2501390883730911,9.4,297.0,30.7,7.1,2194.0,18.7,48.9,58562.0,3.879098881375051,0.200669,30.6,18.0,86.6
722,426700,2017.0,8.3,0.2522073537152908,9.4,297.0,30.7,7.1,2194.0,18.7,48.9,58562.0,3.9845665780346056,0.200669,30.6,18.0,86.6
723,426800,2017.0,6.6,0.0,9.2,1028.0,30.1,6.3,5304.0,15.7,47.3,83798.0,0.0,0.058271,31.3,188.0,88.9
724,426800,2017.0,6.6,0.0,9.2,1028.0,30.1,6.3,5304.0,15.7,47.3,83798.0,0.0,0.058271,31.3,188.0,88.9
725,427000,2017.0,10.7,1.0645046543226355,10.5,562.0,35.2,8.6,3429.0,24.7,39.0,36107.0,20.22243650026932,0.741272,31.4,186.0,82.4
726,427000,2017.0,10.7,1.1288117435842862,10.5,562.0,35.2,8.6,3429.0,24.7,39.0,36107.0,21.525601791249365,0.741272,31.4,186.0,82.4
727,427100,2017.0,7.3,0.25255218445126,8.8,997.0,30.4,6.3,5383.0,17.3,49.4,83077.0,3.8925972991673183,0.158375,30.1,0.0,87.7
728,427100,2017.0,7.3,0.2544861880634396,8.8,997.0,30.4,6.3,5383.0,17.3,49.4,83077.0,3.996167119985079,0.158375,30.1,0.0,87.7
729,427200,2017.0,7.9,0.4737987933020741,9.5,846.0,30.9,7.1,4651.0,18.3,43.4,63024.0,7.794210712358239,0.370686,31.4,220.0,86.7
730,427200,2017.0,7.9,0.4762121725656299,9.5,846.0,30.9,7.1,4651.0,18.3,43.4,63024.0,7.952849673895863,0.370686,31.4,220.0,86.7
731,428100,2017.0,8.6,1.2068989233502403,9.9,156.0,31.7,7.6,1193.0,19.8,49.0,55114.0,22.903478156174,0.672355,33.1,0.0,85.5
